claim_id,policy_start_date,claim_date,city,policy_type,sales_channel,vehicle_type,customer_age,annual_premium,claim_amount,past_claims_count,days_since_policy_start,documents_submitted,is_fraud,policy_tenure_days,claim_ratio,risk_score
CL223579,2024-01-20,2024-10-01,Mumbai,Health,App,Unknown,18.0,8513.0,24814.0,2.0,0.0,4.0,0,255.0,2.9148361329731,6.0
CL146382,2023-11-30,2024-10-01,Mumbai,Travel,Partner,Unknown,44.0,10754.0,28338.0,2.0,119.0,4.0,1,306.0,2.635112516273015,125.0
CL047184,2023-07-16,2024-10-01,Bengaluru,Motor,App,Bike,33.0,9804.0,27126.0,2.0,136.0,3.0,1,443.0,2.766829865361077,141.0
CL167585,2024-02-05,2024-10-01,Hyderabad,Travel,Agent,Unknown,45.0,12632.0,40884.0,2.0,0.0,2.0,0,239.0,3.2365421152628246,4.0
CL149421,2024-01-13,2024-10-01,Delhi,Home,Partner,Unknown,59.0,6061.0,41944.0,0.0,199.0,7.0,1,262.0,6.92031017983831,206.0
CL219429,2024-09-17,2024-10-01,Jaipur,Travel,App,Unknown,19.0,8874.0,49113.0,1.0,145.0,6.0,1,14.0,5.5344827586206895,152.0
CL281346,2024-10-01,2025-10-31,Delhi,Travel,App,Unknown,55.0,13500.0,32729.0,2.0,78.0,5.0,1,395.0,2.4243703703703705,85.0
CL067021,2024-10-01,2025-11-04,Mumbai,Health,Partner,Unknown,45.0,8203.0,44151.0,1.0,234.0,6.0,1,399.0,5.382299158844325,241.0
CL248130,2023-11-21,2024-10-01,Hyderabad,Home,Agent,Unknown,22.0,12496.0,83180.0,1.0,227.0,5.0,1,315.0,6.656530089628681,233.0
CL042320,2023-09-09,2024-09-28,Jaipur,Motor,Partner,Unknown,40.0,9146.0,60763.0,3.0,0.0,3.0,1,385.0,6.643669363656243,6.0
CL211188,2024-10-01,2025-08-02,Bengaluru,Motor,Agent,Bike,33.0,7481.0,31708.0,1.0,178.0,5.0,1,305.0,4.238470792674776,184.0
CL206694,2023-02-11,2025-09-30,Hyderabad,Health,Partner,Unknown,43.0,8940.0,51696.0,0.0,69.0,4.0,0,962.0,5.78255033557047,73.0
CL133487,2023-12-08,2024-06-09,Ahmedabad,Travel,Partner,Unknown,23.0,13487.0,80194.0,0.0,125.0,1.0,0,184.0,5.946022095351079,126.0
CL157295,2025-05-16,2025-10-03,Delhi,Home,Partner,Unknown,45.0,4245.0,300000.0,2.0,119.0,2.0,1,140.0,70.6713780918728,123.0
CL177387,2024-06-11,2024-10-01,Jaipur,Home,Website,Unknown,19.0,14157.0,105735.0,0.0,187.0,2.0,1,112.0,7.468743377834287,189.0
CL207080,2024-01-14,2024-10-01,Mumbai,Home,App,Unknown,34.0,3186.0,26481.0,1.0,207.0,1.0,1,261.0,8.311676082862524,209.0
CL263325,2024-10-01,2025-03-13,Bengaluru,Home,Agent,Unknown,21.0,10334.0,62602.0,2.0,0.0,2.0,0,163.0,6.057867234371976,4.0
CL181327,2023-11-28,2024-10-02,Hyderabad,Travel,Partner,Unknown,27.0,9173.0,6668.0,2.0,49.0,1.0,0,309.0,0.7269159489807042,52.0
CL249741,2024-10-01,2025-05-29,Delhi,Motor,Partner,Unknown,23.0,9264.0,76508.0,0.0,49.0,3.0,1,240.0,8.258635578583766,52.0
CL250178,2024-08-26,2024-10-01,Bengaluru,Home,App,Unknown,27.0,11208.0,85103.0,2.0,219.0,4.0,1,36.0,7.593058529621699,225.0
CL170613,2024-02-13,2024-10-01,Jaipur,Motor,Website,Bike,29.0,11632.0,28087.0,0.0,56.0,3.0,1,231.0,2.4146320495185694,59.0
CL102949,2023-06-10,2025-08-02,Chennai,Motor,App,Unknown,36.0,10829.0,88051.0,1.0,0.0,1.0,1,784.0,8.131037030196694,2.0
CL090978,2024-11-05,2025-11-09,Chennai,Travel,Agent,Unknown,22.0,8750.0,17543.0,1.0,244.0,2.0,1,369.0,2.004914285714286,247.0
CL235035,2023-01-08,2023-10-31,Ahmedabad,Travel,Partner,Unknown,18.0,6993.0,62723.0,1.0,147.0,4.0,1,296.0,8.969397969397969,152.0
CL108294,2024-11-04,2025-09-25,Hyderabad,Motor,Agent,Car,27.0,5055.0,9277.0,1.0,233.0,3.0,1,325.0,1.8352126607319486,237.0
CL120199,2023-06-02,2024-10-01,Pune,Health,Website,Unknown,23.0,12388.0,12803.0,2.0,102.0,1.0,1,487.0,1.033500161446561,105.0
CL024473,2024-03-28,2024-10-01,Jaipur,Home,Partner,Unknown,20.0,5905.0,51010.0,6.0,67.0,3.0,0,187.0,8.63844199830652,76.0
CL095525,2024-03-06,2024-06-04,Bengaluru,Home,Partner,Unknown,44.0,12456.0,41031.0,1.0,216.0,2.0,1,90.0,3.2940751445086707,219.0
CL277638,2024-10-01,2025-04-01,Delhi,Health,Partner,Unknown,18.0,10919.0,71288.0,3.0,0.0,1.0,0,182.0,6.52880300393809,4.0
CL173476,2023-12-21,2024-10-01,Jaipur,Travel,App,Unknown,33.0,388.0,4454.0,4.0,102.0,0.0,1,285.0,11.47938144329897,106.0
CL165453,2024-10-01,2025-03-22,Pune,Health,Website,Unknown,18.0,5456.0,0.0,1.0,284.0,3.0,0,172.0,0.0,288.0
CL232485,2024-08-03,2024-09-17,Hyderabad,Motor,App,Unknown,38.0,9962.0,17732.0,0.0,85.0,4.0,1,45.0,1.779963862678177,89.0
CL021365,2024-09-04,2024-10-01,Mumbai,Travel,Partner,Unknown,31.0,15804.0,64204.0,0.0,91.0,5.0,1,27.0,4.062515818780056,96.0
CL275158,2024-04-13,2024-10-01,Bengaluru,Health,Website,Unknown,22.0,11649.0,43001.0,2.0,120.0,3.0,1,171.0,3.6913898188685725,125.0
CL221806,2023-12-23,2024-08-06,Chennai,Travel,Website,Unknown,42.0,5255.0,0.0,2.0,132.0,4.0,1,227.0,0.0,138.0
CL123983,2023-10-18,2024-11-05,Jaipur,Motor,Website,Car,37.0,7671.0,16987.0,0.0,49.0,1.0,0,384.0,2.2144440099074436,50.0
CL236352,2023-11-11,2024-10-01,Chennai,Health,Partner,Unknown,40.0,11548.0,83586.0,0.0,154.0,2.0,1,325.0,7.238136473848286,156.0
CL082872,2025-06-10,2025-09-06,Delhi,Motor,Website,Bike,56.0,10832.0,54082.0,0.0,209.0,4.0,1,88.0,4.9927991137370755,213.0
CL093596,2024-10-01,2025-06-13,Kolkata,Home,App,Unknown,63.0,6573.0,28255.0,0.0,233.0,2.0,1,255.0,4.29864597596227,235.0
CL293642,2024-10-01,2024-11-22,Hyderabad,Home,Agent,Unknown,51.0,13110.0,18924.0,3.0,30.0,3.0,0,52.0,1.4434782608695653,36.0
CL233186,2024-09-19,2024-10-01,Pune,Home,App,Unknown,46.0,8939.0,65864.0,2.0,68.0,1.0,1,12.0,7.368161986799418,71.0
CL202248,2023-09-29,2024-10-01,Pune,Home,App,Unknown,56.0,6708.0,0.0,2.0,0.0,1.0,0,368.0,0.0,3.0
CL205615,2024-02-27,2024-10-01,Hyderabad,Travel,Agent,Unknown,49.0,9475.0,56244.0,1.0,0.0,2.0,0,217.0,5.936042216358839,3.0
CL058243,2024-07-24,2024-10-01,Chennai,Home,Agent,Unknown,36.0,8747.0,47645.0,1.0,48.0,2.0,0,69.0,5.447010403566937,51.0
CL000194,2024-09-20,2024-10-01,Chennai,Home,Website,Unknown,38.0,8333.0,49817.0,0.0,113.0,4.0,0,11.0,5.978279131165246,117.0
CL080006,2024-02-07,2024-03-22,Bengaluru,Health,Partner,Unknown,72.0,6558.0,106046.0,0.0,16.0,4.0,0,44.0,16.17047880451357,20.0
CL116906,2024-09-17,2024-10-01,Chennai,Motor,Website,Car,47.0,5324.0,35168.0,1.0,197.0,1.0,1,14.0,6.6055597295266715,199.0
CL179960,2023-12-27,2025-12-05,Ahmedabad,Home,Agent,Unknown,38.0,13990.0,79090.0,1.0,148.0,7.0,1,709.0,5.653323802716226,156.0
CL085314,2023-03-09,2023-08-31,Ahmedabad,Travel,App,Unknown,61.0,796.0,68257.0,2.0,178.0,4.0,1,175.0,85.75,184.0
CL142588,2024-10-01,2025-06-26,Hyderabad,Health,App,Unknown,39.0,6576.0,2891.0,2.0,88.0,2.0,0,268.0,0.4396289537712895,92.0
CL163688,2024-10-01,2025-11-06,Bengaluru,Travel,Agent,Unknown,45.0,9575.0,66238.0,1.0,0.0,2.0,0,401.0,6.917806788511749,3.0
CL273189,2023-09-26,2025-10-08,Ahmedabad,Health,Partner,Unknown,26.0,885.0,8890.0,2.0,18.0,5.0,1,743.0,10.045197740112995,25.0
CL078023,2024-03-14,2024-07-06,Jaipur,Health,Agent,Unknown,45.0,7810.0,63235.0,1.0,127.0,3.0,0,114.0,8.096670934699103,131.0
CL058689,2024-04-12,2025-02-27,Jaipur,Home,App,Unknown,40.0,13140.0,28368.0,2.0,182.0,3.0,1,321.0,2.158904109589041,187.0
CL132968,2024-10-01,2025-12-15,Hyderabad,Travel,App,Unknown,25.0,5072.0,51608.0,2.0,128.0,2.0,1,440.0,10.175078864353312,132.0
CL206435,2024-10-01,2025-04-17,Mumbai,Travel,Partner,Unknown,63.0,8191.0,45151.0,2.0,29.0,4.0,0,198.0,5.512269564155781,35.0
CL258699,2024-10-01,2025-05-13,Bengaluru,Travel,App,Unknown,21.0,8940.0,63505.0,0.0,6.0,2.0,0,224.0,7.103467561521253,8.0
CL279751,2023-09-19,2024-10-01,Chennai,Motor,Website,Bike,36.0,9745.0,33538.0,2.0,0.0,3.0,0,378.0,3.441559774243202,5.0
CL273068,2024-07-10,2025-12-11,Ahmedabad,Health,App,Unknown,44.0,7470.0,33463.0,2.0,19.0,4.0,0,519.0,4.479651941097724,25.0
CL030549,2024-01-13,2024-10-08,Mumbai,Travel,App,Unknown,24.0,2891.0,53035.0,0.0,327.0,0.0,1,269.0,18.344863369076442,327.0
CL039757,2024-10-01,2025-04-21,Hyderabad,Health,App,Unknown,55.0,10831.0,48795.0,2.0,137.0,5.0,1,202.0,4.505124180592743,144.0
CL208836,2024-08-02,2024-10-01,Kolkata,Motor,Partner,Unknown,18.0,4716.0,65768.0,3.0,114.0,1.0,1,60.0,13.945716709075487,118.0
CL286546,2024-05-02,2025-07-11,Bengaluru,Home,App,Unknown,40.0,9488.0,88778.0,2.0,239.0,1.0,1,435.0,9.356871838111298,242.0
CL084502,2025-03-04,2025-12-05,Jaipur,Home,App,Unknown,56.0,8940.0,87789.0,0.0,227.0,2.0,1,276.0,9.81979865771812,229.0
CL286343,2024-10-01,2025-01-04,Bengaluru,Health,Partner,Unknown,28.0,629.0,97045.0,1.0,0.0,10.0,0,95.0,154.2845786963434,11.0
CL269172,2023-08-23,2024-10-01,Hyderabad,Home,Website,Unknown,38.0,4505.0,59656.0,1.0,119.0,2.0,0,405.0,13.242175360710322,122.0
CL101610,2023-08-21,2025-03-11,Ahmedabad,Motor,App,Unknown,38.0,14758.0,32147.0,0.0,132.0,2.0,1,568.0,2.1782761891855267,134.0
CL133726,2023-06-16,2024-10-01,Jaipur,Health,Website,Unknown,39.0,11238.0,0.0,2.0,79.0,6.0,0,473.0,0.0,87.0
CL038164,2024-03-21,2025-09-09,Jaipur,Travel,Partner,Unknown,32.0,5203.0,73892.0,0.0,140.0,1.0,1,537.0,14.20180665000961,141.0
CL293061,2024-08-17,2024-10-01,Hyderabad,Health,Agent,Unknown,32.0,5156.0,29777.0,0.0,113.0,4.0,0,45.0,5.775213343677269,117.0
CL098116,2024-10-01,2024-10-17,Hyderabad,Travel,Partner,Unknown,23.0,13863.0,86019.0,0.0,199.0,4.0,1,16.0,6.204933996970353,203.0
CL122365,2024-10-01,2025-10-21,Pune,Travel,Agent,Unknown,46.0,13607.0,42424.0,0.0,72.0,1.0,1,385.0,3.1178070110972294,73.0
CL184059,2023-12-14,2024-07-11,Kolkata,Motor,Partner,Unknown,19.0,8259.0,42270.0,1.0,168.0,3.0,1,210.0,5.118053033054849,172.0
CL176891,2024-01-19,2024-05-11,Mumbai,Travel,Agent,Unknown,30.0,11472.0,78987.0,1.0,800.0,3.0,1,113.0,6.885198744769874,804.0
CL020913,2024-04-28,2024-10-01,Mumbai,Motor,Agent,Bike,28.0,6059.0,15781.0,12.0,95.0,4.0,1,156.0,2.6045552071298896,111.0
CL034340,2024-01-18,2024-10-01,Delhi,Motor,Agent,Unknown,33.0,6170.0,42640.0,1.0,55.0,2.0,0,257.0,6.9108589951377635,58.0
CL110111,2023-12-30,2024-10-06,Kolkata,Health,Agent,Unknown,25.0,11970.0,71024.0,0.0,251.0,2.0,1,281.0,5.933500417710944,253.0
CL015029,2024-10-01,2024-10-09,Pune,Motor,App,Unknown,47.0,10051.0,73777.0,0.0,102.0,4.0,1,8.0,7.340264650283554,106.0
CL190785,2024-09-04,2024-10-01,Ahmedabad,Travel,App,Unknown,48.0,3367.0,67607.0,1.0,124.0,3.0,1,27.0,20.07929907929908,128.0
CL130114,2024-10-01,2025-10-15,Delhi,Travel,App,Unknown,36.0,8940.0,65672.0,2.0,143.0,2.0,1,379.0,7.34586129753915,147.0
CL198673,2024-10-01,2025-03-15,Pune,Health,Website,Unknown,35.0,60000.0,4160.0,0.0,187.0,4.0,1,165.0,0.06933333333333333,191.0
CL269898,2024-10-01,2024-12-21,Mumbai,Travel,Agent,Unknown,41.0,5507.0,61563.0,1.0,71.0,3.0,0,81.0,11.179044852006538,75.0
CL067926,2024-09-17,2024-10-01,Pune,Travel,App,Unknown,32.0,15595.0,63094.0,2.0,119.0,5.0,0,14.0,4.045783905097788,126.0
CL083056,2024-10-01,2025-03-16,Ahmedabad,Motor,Partner,Car,25.0,10904.0,16721.0,2.0,0.0,4.0,0,166.0,1.5334739545121057,6.0
CL282243,2024-10-01,2025-12-07,Jaipur,Health,Website,Unknown,36.0,6778.0,18889.0,2.0,0.0,4.0,0,432.0,2.7868102685157865,6.0
CL104795,2025-10-16,2025-12-06,Delhi,Motor,Partner,Bike,43.0,8223.0,37053.0,12.0,79.0,3.0,1,51.0,4.50601970083911,94.0
CL149042,2023-08-10,2023-10-08,Hyderabad,Health,Website,Unknown,37.0,10263.0,50889.0,1.0,126.0,3.0,1,59.0,4.958491669102601,130.0
CL203962,2024-11-07,2025-02-27,Kolkata,Motor,App,Unknown,23.0,12599.0,13470.0,0.0,164.0,3.0,1,112.0,1.0691324708310184,167.0
CL287551,2024-09-17,2024-10-01,Jaipur,Health,Website,Unknown,44.0,13322.0,20804.0,0.0,95.0,4.0,0,14.0,1.5616273832757843,99.0
CL024237,2024-10-01,2025-01-26,Bengaluru,Travel,Website,Unknown,45.0,7461.0,13970.0,1.0,231.0,4.0,1,117.0,1.8724031631148639,236.0
CL123393,2024-02-03,2024-06-14,Ahmedabad,Home,App,Unknown,45.0,6255.0,56020.0,1.0,309.0,3.0,1,132.0,8.95603517186251,313.0
CL014329,2024-10-01,2025-02-15,Pune,Health,Partner,Unknown,57.0,12106.0,64809.0,0.0,165.0,2.0,1,137.0,5.353461093672559,167.0
CL126668,2024-10-01,2025-04-18,Chennai,Health,Agent,Unknown,26.0,13236.0,53563.0,1.0,62.0,3.0,1,199.0,4.046766394681173,66.0
CL256002,2024-10-01,2025-05-20,Hyderabad,Health,Website,Unknown,33.0,10126.0,41781.0,2.0,148.0,3.0,1,231.0,4.126111001382579,153.0
CL232765,2023-12-11,2025-09-13,Jaipur,Motor,App,Bike,95.0,2939.0,45124.0,1.0,15.0,4.0,0,642.0,15.353521605988432,20.0
CL184226,2023-07-11,2024-01-20,Kolkata,Travel,Partner,Unknown,39.0,7468.0,59717.0,1.0,0.0,3.0,0,193.0,7.996384574183182,4.0
CL173904,2024-09-11,2025-05-09,Jaipur,Motor,App,Car,19.0,60000.0,91413.0,1.0,156.0,5.0,1,240.0,1.52355,162.0
CL166750,2024-10-01,2025-06-12,Mumbai,Motor,Website,Bike,25.0,8940.0,55566.0,2.0,109.0,3.0,0,254.0,6.215436241610738,114.0
CL134696,2024-10-01,2025-08-28,Ahmedabad,Health,Agent,Unknown,44.0,7455.0,58241.0,1.0,162.0,6.0,1,331.0,7.8123407109322605,169.0
CL032563,2024-09-17,2024-10-01,Ahmedabad,Home,App,Unknown,47.0,11339.0,147863.0,0.0,125.0,4.0,1,14.0,13.040215186524385,129.0
CL152069,2023-12-31,2024-10-01,Hyderabad,Home,Website,Unknown,36.0,10748.0,20942.0,0.0,237.0,1.0,1,275.0,1.9484555266096018,238.0
CL289253,2024-08-20,2024-10-01,Ahmedabad,Home,Partner,Unknown,53.0,5601.0,31527.0,1.0,165.0,3.0,1,42.0,5.628816282806642,169.0
CL109301,2024-10-01,2025-05-31,Pune,Health,App,Unknown,30.0,6167.0,41852.0,2.0,45.0,4.0,0,242.0,6.786443976001297,51.0
CL156558,2023-06-11,2025-04-14,Hyderabad,Home,Partner,Unknown,31.0,9081.0,100820.0,0.0,56.0,1.0,0,673.0,11.102301508644423,57.0
CL001615,2024-09-30,2024-10-01,Ahmedabad,Home,Partner,Unknown,41.0,1528.0,68654.0,0.0,30.0,2.0,1,1.0,44.93062827225131,32.0
CL141889,2024-10-01,2024-11-25,Pune,Travel,App,Unknown,29.0,9577.0,20870.0,0.0,133.0,3.0,1,55.0,2.1791792837005324,136.0
CL142890,2024-10-01,2025-10-24,Jaipur,Travel,Agent,Unknown,45.0,5352.0,28195.0,3.0,210.0,2.0,1,388.0,5.268124065769806,215.0
CL225800,2024-12-12,2025-04-18,Ahmedabad,Home,Website,Unknown,54.0,7289.0,33276.0,3.0,69.0,0.0,1,127.0,4.565235286047469,72.0
CL049967,2023-12-30,2024-10-01,Ahmedabad,Travel,Website,Unknown,25.0,4508.0,17303.0,12.0,170.0,4.0,1,276.0,3.8382874889086067,186.0
CL229464,2023-09-08,2024-10-01,Bengaluru,Motor,App,Unknown,36.0,14472.0,71318.0,4.0,108.0,5.0,1,389.0,4.927998894416805,117.0
CL101620,2023-09-07,2024-10-01,Ahmedabad,Health,Partner,Unknown,18.0,8940.0,30920.0,0.0,203.0,2.0,1,390.0,3.4586129753914987,205.0
CL290321,2024-10-01,2024-11-20,Delhi,Health,App,Unknown,34.0,6201.0,49052.0,2.0,125.0,4.0,1,50.0,7.910337042412514,131.0
CL262924,2024-05-17,2024-10-01,Delhi,Health,Agent,Unknown,45.0,10207.0,16176.0,1.0,86.0,0.0,0,137.0,1.5847947487018712,87.0
CL252001,2025-04-09,2025-09-11,Mumbai,Motor,Agent,Car,26.0,6966.0,41161.0,1.0,24.0,3.0,1,155.0,5.9088429514786105,28.0
CL176451,2024-10-01,2024-11-11,Mumbai,Home,App,Unknown,43.0,1282.0,32422.0,0.0,294.0,3.0,1,41.0,25.290171606864273,297.0
CL209441,2025-11-05,2025-11-12,Jaipur,Travel,Website,Unknown,26.0,2135.0,39835.0,1.0,171.0,4.0,1,7.0,18.65807962529274,176.0
CL207569,2024-10-01,2025-04-01,Delhi,Health,Partner,Unknown,32.0,10692.0,40106.0,0.0,72.0,7.0,0,182.0,3.751028806584362,79.0
CL187463,2024-10-01,2025-08-19,Mumbai,Motor,Website,Bike,37.0,13959.0,0.0,0.0,68.0,4.0,0,322.0,0.0,72.0
CL253516,2024-10-01,2025-06-16,Jaipur,Health,Partner,Unknown,63.0,4480.0,67105.0,2.0,156.0,3.0,1,258.0,14.978794642857142,161.0
CL196670,2023-06-18,2024-10-01,Delhi,Travel,Partner,Unknown,42.0,7372.0,47608.0,0.0,1.0,6.0,0,471.0,6.457948996201845,7.0
CL206084,2024-10-01,2024-12-25,Kolkata,Home,Partner,Unknown,62.0,7569.0,33822.0,1.0,122.0,2.0,1,85.0,4.468489892984542,125.0
CL107301,2024-09-17,2024-10-01,Hyderabad,Home,Partner,Unknown,38.0,14664.0,40240.0,1.0,86.0,6.0,1,14.0,2.7441352973267867,93.0
CL075947,2024-05-08,2024-10-01,Chennai,Travel,Partner,Unknown,45.0,5794.0,73614.0,1.0,58.0,3.0,0,146.0,12.705212288574387,62.0
CL042577,2024-10-01,2025-03-09,Ahmedabad,Health,Agent,Unknown,24.0,11849.0,62587.0,1.0,99.0,6.0,1,159.0,5.282049118069035,106.0
CL179609,2024-10-01,2024-11-14,Delhi,Motor,Agent,Bike,40.0,8208.0,23284.0,1.0,240.0,5.0,1,44.0,2.836744639376218,246.0
CL284801,2023-08-10,2023-11-10,Ahmedabad,Home,App,Unknown,33.0,15462.0,59583.0,2.0,43.0,3.0,0,92.0,3.853511835467598,48.0
CL068505,2023-09-06,2024-10-01,Mumbai,Travel,Website,Unknown,33.0,9334.0,24290.0,3.0,119.0,2.0,0,391.0,2.60231412041997,124.0
CL270682,2024-10-01,2025-04-15,Hyderabad,Travel,Website,Unknown,47.0,12780.0,88916.0,0.0,134.0,3.0,1,196.0,6.957433489827856,137.0
CL273079,2024-03-13,2025-02-11,Jaipur,Motor,Website,Car,23.0,8632.0,77625.0,1.0,236.0,4.0,1,335.0,8.992701575532902,241.0
CL144413,2024-11-24,2025-09-11,Jaipur,Home,Partner,Unknown,26.0,11698.0,53188.0,2.0,233.0,4.0,1,291.0,4.546760129936741,239.0
CL211012,2024-03-03,2025-05-14,Jaipur,Health,Website,Unknown,27.0,432.0,42757.0,0.0,111.0,5.0,1,437.0,98.97453703703704,116.0
CL058994,2023-06-16,2024-10-01,Bengaluru,Health,Website,Unknown,36.0,12916.0,10476.0,0.0,70.0,0.0,0,473.0,0.8110870238463921,70.0
CL111385,2024-03-04,2024-10-01,Delhi,Home,Partner,Unknown,18.0,6012.0,92773.0,1.0,23.0,4.0,0,211.0,15.431304058549568,28.0
CL071303,2024-10-01,2025-11-11,Ahmedabad,Motor,Agent,Unknown,24.0,9216.0,36715.0,2.0,141.0,15.0,1,406.0,3.9838324652777777,158.0
CL258170,2024-03-02,2024-12-07,Delhi,Health,Partner,Unknown,42.0,7439.0,53185.0,1.0,144.0,2.0,1,280.0,7.149482457319532,147.0
CL020956,2024-09-17,2024-10-01,Ahmedabad,Health,Partner,Unknown,48.0,6647.0,0.0,0.0,197.0,15.0,1,14.0,0.0,212.0
CL040192,2023-08-01,2024-10-01,Pune,Health,Website,Unknown,50.0,7846.0,0.0,1.0,148.0,4.0,1,427.0,0.0,153.0
CL093973,2024-10-01,2025-12-06,Jaipur,Health,Partner,Unknown,40.0,14265.0,64838.0,0.0,234.0,3.0,1,431.0,4.545250613389415,237.0
CL258073,2024-10-01,2025-08-23,Bengaluru,Travel,App,Unknown,50.0,6579.0,55878.0,3.0,144.0,3.0,1,326.0,8.493388052895577,150.0
CL203994,2024-05-20,2024-10-01,Pune,Travel,Partner,Unknown,43.0,7483.0,29378.0,3.0,122.0,2.0,1,134.0,3.9259655218495255,127.0
CL117051,2024-04-21,2024-10-01,Bengaluru,Home,App,Unknown,32.0,11587.0,65914.0,5.0,3.0,5.0,0,163.0,5.688616553033572,13.0
CL178284,2024-06-10,2024-12-11,Pune,Travel,Partner,Unknown,36.0,60000.0,3458.0,4.0,213.0,5.0,1,184.0,0.057633333333333335,222.0
CL284708,2024-07-20,2024-10-01,Pune,Travel,App,Unknown,30.0,7217.0,70163.0,1.0,198.0,1.0,1,73.0,9.721906609394486,200.0
CL073819,2024-10-01,2025-04-19,Pune,Travel,Website,Unknown,55.0,8940.0,73895.0,1.0,207.0,2.0,1,200.0,8.26565995525727,210.0
CL231730,2024-05-25,2024-10-01,Mumbai,Home,App,Unknown,50.0,14271.0,118934.0,3.0,300.0,3.0,1,129.0,8.33396398290239,306.0
CL216348,2024-08-03,2024-10-01,Jaipur,Health,App,Unknown,50.0,11002.0,32021.0,1.0,53.0,6.0,0,59.0,2.910470823486639,60.0
CL120337,2024-07-19,2024-10-01,Kolkata,Home,Partner,Unknown,39.0,8088.0,63764.0,1.0,41.0,1.0,1,74.0,7.8837784371909,43.0
CL282384,2024-09-04,2025-05-29,Chennai,Home,Website,Unknown,28.0,8940.0,24486.0,0.0,118.0,4.0,0,267.0,2.7389261744966444,122.0
CL046050,2024-09-17,2025-07-07,Pune,Travel,App,Unknown,40.0,8964.0,13770.0,2.0,0.0,4.0,0,293.0,1.536144578313253,6.0
CL028384,2024-10-01,2025-08-24,Bengaluru,Health,Agent,Unknown,64.0,4508.0,43366.0,1.0,183.0,3.0,1,327.0,9.619787045252885,187.0
CL176521,2024-10-01,2025-08-25,Jaipur,Motor,Website,Car,32.0,2330.0,30450.0,1.0,118.0,4.0,1,328.0,13.068669527896995,123.0
CL299210,2024-10-01,2025-11-07,Mumbai,Motor,App,Bike,63.0,6784.0,62898.0,5.0,276.0,1.0,1,402.0,9.271521226415095,282.0
CL017224,2024-11-01,2025-02-26,Mumbai,Travel,Agent,Unknown,24.0,8039.0,60112.0,1.0,116.0,4.0,1,117.0,7.477546958576937,121.0
CL009249,2024-08-29,2024-10-01,Ahmedabad,Travel,Partner,Unknown,29.0,9310.0,62750.0,0.0,149.0,6.0,0,33.0,6.740064446831364,155.0
CL296242,2023-09-17,2024-10-01,Mumbai,Home,Agent,Unknown,36.0,4274.0,51701.0,1.0,47.0,2.0,1,380.0,12.096630790828264,50.0
CL003965,2024-03-02,2024-10-01,Jaipur,Travel,Agent,Unknown,21.0,14916.0,56334.0,0.0,108.0,3.0,1,213.0,3.7767497988736927,111.0
CL046248,2024-10-01,2025-01-15,Mumbai,Health,App,Unknown,40.0,13416.0,78476.0,0.0,31.0,1.0,1,106.0,5.84943351222421,32.0
CL065505,2023-07-07,2024-10-01,Bengaluru,Motor,Partner,Bike,45.0,17088.0,55978.0,3.0,112.0,4.0,1,452.0,3.2758661048689137,119.0
CL166513,2024-10-01,2025-03-22,Ahmedabad,Travel,Partner,Unknown,32.0,7955.0,38398.0,1.0,185.0,6.0,1,172.0,4.826901319924576,192.0
CL151542,2024-10-01,2024-11-03,Chennai,Health,Partner,Unknown,29.0,11980.0,17679.0,1.0,98.0,4.0,1,33.0,1.4757095158597662,103.0
CL262744,2024-10-01,2025-02-17,Mumbai,Travel,Agent,Unknown,21.0,10012.0,46871.0,2.0,169.0,3.0,1,139.0,4.681482221334399,174.0
CL005239,2024-06-28,2025-04-02,Chennai,Health,App,Unknown,56.0,3276.0,0.0,1.0,265.0,2.0,1,278.0,0.0,268.0
CL002724,2023-06-29,2023-07-10,Jaipur,Health,Agent,Unknown,49.0,7397.0,65868.0,1.0,89.0,2.0,1,11.0,8.904691090982832,92.0
CL041874,2024-04-29,2024-10-01,Delhi,Home,Partner,Unknown,47.0,9622.0,0.0,5.0,0.0,0.0,0,155.0,0.0,5.0
CL274453,2023-06-09,2023-09-03,Jaipur,Travel,App,Unknown,19.0,8359.0,73506.0,2.0,179.0,4.0,1,86.0,8.793635602344779,185.0
CL054766,2024-05-06,2024-09-17,Bengaluru,Home,Agent,Unknown,36.0,16047.0,40845.0,0.0,143.0,4.0,1,134.0,2.5453355767433163,147.0
CL266139,2023-02-12,2024-09-10,Pune,Travel,Agent,Unknown,41.0,5529.0,30948.0,3.0,5.0,7.0,1,576.0,5.597395550732501,15.0
CL234914,2023-06-09,2023-07-27,Jaipur,Motor,Website,Car,46.0,8474.0,83986.0,0.0,219.0,4.0,1,48.0,9.911021949492566,223.0
CL160416,2023-07-11,2025-10-20,Jaipur,Travel,Website,Unknown,40.0,12235.0,12518.0,0.0,58.0,3.0,0,832.0,1.0231303637106661,61.0
CL284330,2023-10-11,2024-10-01,Chennai,Health,App,Unknown,48.0,6931.0,25106.0,0.0,233.0,2.0,1,356.0,3.622276727744914,235.0
CL185022,2024-07-14,2024-10-01,Delhi,Home,Website,Unknown,35.0,8822.0,27527.0,3.0,126.0,2.0,1,79.0,3.120267513035593,131.0
CL103979,2024-09-17,2025-09-10,Mumbai,Travel,Agent,Unknown,38.0,9233.0,41646.0,2.0,226.0,4.0,1,358.0,4.510559948012563,232.0
